id	text	audio_url	translate_id	translate_text
2099	Everyone would like to believe that dreams can come true.	http://www.manythings.org/tatoeba	5905	Ai cũng muốn tin rằng mọi giấc mơ đều có thể trở thành hiện thực.
2101	The world doesn't revolve around you.	http://www.manythings.org/tatoeba	1574543	Thế giới không quay quanh bạn.
2103	Are you saying my life is in danger?	http://www.manythings.org/tatoeba	5906	Cậu nói rằng tôi đang gặp nguy hiểm đến tính mạng sao?
2104	Do you have any idea what my life is like?	http://www.manythings.org/tatoeba	9035494	Bạn có biết cuộc sống của tôi như thế nào không?
2107	So what if I am gay? Is it a crime?	NULL	5907	Bị gay thì sao? Cái đó cũng là tội à?
2114	I spent the whole afternoon chatting with friends.	http://www.manythings.org/tatoeba	5908	Tôi tốn hết buổi chiều tán chuyện với đám bạn.
2115	I want to be more independent.	http://www.manythings.org/tatoeba	5909	Tôi muốn tự lập hơn.
2116	Are you just going to stand there all day?	http://www.manythings.org/tatoeba	5910	Cậu định đứng đó cả ngày hay sao?
2117	A rabbit has long ears and a short tail.	http://www.manythings.org/tatoeba	5911	Thỏ có tai dài và đuôi ngắn.
2118	My heart was filled with happiness.	http://www.manythings.org/tatoeba	5912	Tim tôi tràn ngập hạnh phúc.
2122	I don't want to hear any more of your complaining.	http://www.manythings.org/tatoeba	5913	Tôi không muốn nghe thêm bất kì lời than vãn nào từ cậu nữa.
2127	I didn't mean to give you that impression.	http://www.manythings.org/tatoeba	9733942	Tôi không định gây cho bạn ấn tượng như thế.
2128	Yes! I won twice in a row!	NULL	5914	Hay quá! Tôi thắng hai lần liền!
2129	I'm tired of eating fast food.	http://www.manythings.org/tatoeba	5915	Tôi ngán thức ăn nhanh quá rồi.
2131	I can't wait to go on a vacation.	http://www.manythings.org/tatoeba	5916	Tôi không đợi được tới lúc nghỉ hè.
2134	Can you imagine what our lives would be like without electricity?	http://www.manythings.org/tatoeba	5917	Bạn có thể hình dung được cuộc sống sẽ như thế nào nếu không có điện không?
2136	Where is the bathroom?	http://www.manythings.org/tatoeba	5919	Nhà vệ sinh ở đâu vậy?
2139	His story was too ridiculous for anyone to believe.	http://www.manythings.org/tatoeba	5920	Chuyện của nó tào lao đến nỗi chẳng ai tin được.
2140	How many hours of sleep do you need?	http://www.manythings.org/tatoeba	5921	Bạn cần bao nhiêu tiếng đồng hồ để ngủ vậy?
2144	Do you think mankind will someday colonize the Moon?	NULL	5922	Bạn thực sự nghĩ rằng con người một ngày nào đó có thể định cư trên Mặt trăng không?
2148	I don't know what is worse.	NULL	5923	Tôi không biết cái gì có thể xấu hơn nữa.
2151	Beauty lies in the eyes of the one who sees.	NULL	5924	Vẻ đẹp chỉ tồn tại trong mắt của những người hiểu được nó.
2155	I'm too lazy to do my homework.	http://www.manythings.org/tatoeba	5925	Tôi lười làm bài quá.
2158	I feel that I am free.	NULL	5926	Tôi cảm thấy mình rất tự do.
2159	Freedom is not free.	http://www.manythings.org/tatoeba	5927	Tự do không đồng nghĩa với được tự do.
2161	I want an MP3 player!	http://www.manythings.org/tatoeba	5928	Tôi muốn có máy MP3!
2162	My brother is very important. At least he thinks he is.	http://www.manythings.org/tatoeba	5929	Em trai tôi rất là tự tin. Ít nhất chính nó nghĩ như vậy.
2167	No, I cannot let you in, there's one person too many.	NULL	5930	Không, tôi không cho bạn vào được. Đã nhiều người quá rồi.
2168	Where are you?	http://www.manythings.org/tatoeba	3484765	Bạn đang ở đâu?
2174	You piss me off!	NULL	5931	Mày làm tao tức quá!
2178	To share one's passion is to live it fully.	NULL	5932	Chia sẻ đam mê của ai đó chính là sống thật trọn vẹn với nó.
2179	The day before yesterday you impressed everyone, but I already knew you.	NULL	9714616	Hôm kia bạn đã khiến mọi người ấn tượng, nhưng tôi đã biết bạn từ trước rồi.
2181	Life is not long, it is wide!	NULL	5933	Cuộc đời không dài nhưng rộng!
2182	When I was your age, Pluto was a planet.	http://www.manythings.org/tatoeba	5934	Hồi tôi bằng tuổi cậu, Diêm Vương vẫn còn là một hành tinh.
2190	I usually take a shower in the evening.	http://www.manythings.org/tatoeba	5935	Tôi thường tắm vào buổi tối.
2192	You have been thinking about this problem the whole morning. Take a break; go eat lunch.	NULL	5936	Bạn đã suy nghĩ về vấn đề này hết cả buổi sáng rồi. Đi ăn trưa đi.
2193	If I don't do it now, I never will.	http://www.manythings.org/tatoeba	5937	Nếu tôi không làm bay giờ thì tôi sẽ không bao giờ làm hết.
2194	Good night. Sweet dreams.	NULL	5938	Ngủ ngon. Chúc bạn nhiều giấc mơ đẹp.
2197	Perhaps you are right, I have been selfish.	NULL	5939	Có lẽ bạn nói đúng, tôi đã quá ích kỷ.
2208	I'm running out of ideas.	http://www.manythings.org/tatoeba	9013985	Tôi sắp cạn kiệt ý tưởng rồi.
2220	There are also nightclubs where you dance flamenco.	NULL	1550473	Cũng có những hộp đêm mà bạn có thể nhảy flamenco.
2249	I need your advice.	http://www.manythings.org/tatoeba	5941	Tôi cần lời chỉ bảo của bạn.
2296	I think it is good that books still exist, but they do make me sleepy.	NULL	8964426	Tôi nghĩ việc sách vẫn còn tồn tại là một điều tốt, cơ mà chúng thật sự khiến tôi buồn ngủ.
2344	Better late than never.	http://www.manythings.org/tatoeba	612783	Chậm còn hơn không.
2345	Like father, like son.	http://www.manythings.org/tatoeba	8994327	Hổ phụ sinh hổ tử.
2348	The early bird catches the worm.	http://www.manythings.org/tatoeba	4042287	Ăn cỗ đi trước, lội nước theo sau.
2350	All cats are grey in the dark.	NULL	8996774	Tắt đèn nhà ngói cũng như nhà tranh.
2386	Don't listen to him, he's talking nonsense.	NULL	3309238	Đừng nghe nó, nó đang nói nhảm.
2396	If you eat too much, you'll become fat.	http://www.manythings.org/tatoeba	8961942	Nếu bạn ăn quá nhiều, bạn sẽ béo lên.
2424	Don't forget the ticket.	http://www.manythings.org/tatoeba	510361	Xin đừng quên vé.
2454	The spirit is willing, but the flesh is weak.	NULL	8994393	Lực bất tòng tâm.
4909	You are as tall as I am.	http://www.manythings.org/tatoeba	8989005	Bạn cao bằng tôi.
6117	I have to write a letter. Do you have some paper?	http://www.manythings.org/tatoeba	5759022	Tôi phải viết một lá thư. Bạn có tờ giấy nào không?
6143	During winter I sleep with two blankets.	NULL	1581190	Suốt mùa đông, tôi ngủ với hai cái chăn
6148	"Do you have any siblings? ""No, I'm an only child."""	NULL	9441239	"Bạn có anh chị em nào không? ""Không, tôi là con một."""
9588	You have to learn standard English.	NULL	1570315	Bạn phải học tiếng Anh tiêu chuẩn.
9594	Can you keep a secret?	http://www.manythings.org/tatoeba	9733411	Đừng nói với ai nhé.
15812	All you have to do is follow his advice.	NULL	488940	Mọi thứ bạn phải làm là thực hiện theo lời khuyên của anh ấy.
15829	You can't expect much of him.	NULL	5150116	Cậu không thể trông trờ gì nhiều ở cậu ta.
15873	Do you know how to cook meat?	http://www.manythings.org/tatoeba	8832928	Bạn có biết cách nấu thịt không?
15881	You know the answer?	NULL	1514959	bạn có biết câu trả lới không?
15882	Do you live here?	http://www.manythings.org/tatoeba	8961774	Bạn có sống ở đây không?
15896	You won't be late, will you?	http://www.manythings.org/tatoeba	557074	Anh sẽ không bị muộn, có phải không?
15908	You may invite whomever you like.	NULL	5910938	Bạn mời ai cũng được.
15921	You may have read this book already.	http://www.manythings.org/tatoeba	5767794	Có thể bạn đã đọc cuốn này rồi.
15975	It's time for you to buy a new car.	http://www.manythings.org/tatoeba	9004458	Đã đến lúc bạn cần mua một chiếc xe hơi mới rồi đấy.
16029	Do you know how to use a dictionary?	http://www.manythings.org/tatoeba	9071687	Bạn có biết cách dùng từ điển không?
16115	You did not come to school yesterday.	NULL	1542034	Hôm qua bạn không đi học.
16224	You look pale.	http://www.manythings.org/tatoeba	4786290	Bạn trông tái nhợt.
16229	Have you ever read any Chinese poems?	NULL	1547598	Bạn đã từng đọc thơ Trung Quốc nào chưa?
16256	What are you looking at?	http://www.manythings.org/tatoeba	9739393	Bạn đang nhìn cái gì thế?
16275	What do you want now?	http://www.manythings.org/tatoeba	1552946	Bây giờ mày muốn cái gì?
16319	You are strong-minded.	http://www.manythings.org/tatoeba	9765736	Bạn là một người mạnh mẽ.
16344	You have a good sense of humor.	http://www.manythings.org/tatoeba	3331491	Bạn có tính hài hước tốt.
16358	All you have to do is to work harder.	http://www.manythings.org/tatoeba	1563757	Những gì bạn phải làm là làm việc chăm chỉ hơn.
16359	You should be more careful.	http://www.manythings.org/tatoeba	4255261	Bạn nên cẩn thận hơn.
16364	You should eat more, or you won't get well soon.	NULL	9039844	Bạn cần phải ăn nhiều hơn. Nếu không thì bạn sẽ không nhanh khỏi đâu.
16394	You should have come a little earlier.	NULL	9844014	Đáng lẽ ra bạn nên tới sớm hơn một chút.
16405	You may go home now.	http://www.manythings.org/tatoeba	9034114	Bây giờ bạn có thể về nhà.
16442	How tall you are!	http://www.manythings.org/tatoeba	1549296	Bạn cao thiệt!
16470	Which club do you belong to?	http://www.manythings.org/tatoeba	1547280	Bạn ở trong câu lạc bộ nào vậy?
16509	You should make sure of the fact without hesitation.	NULL	5758940	Bạn nên khẳng định sự việc một cách không ngập ngừng.
16559	When did you finish it?	http://www.manythings.org/tatoeba	8989008	Bạn làm xong nó khi nào thế?
16606	You shouldn't have eaten the fish raw.	http://www.manythings.org/tatoeba	1547264	Đáng lẽ bạn không nên ăn cá sống.
16691	Can you make sense of this poem?	http://www.manythings.org/tatoeba	1547600	Bạn có thể giải thích nghĩa của bài thơ này không?
16760	You are always as busy as a bee.	NULL	1550438	Bạn lúc nào cũng chăm chỉ như một con ong.
16775	What time do you usually go to bed?	http://www.manythings.org/tatoeba	8987307	Bạn hay ngủ lúc mấy giờ?
16778	You are always hearing but not listening.	NULL	6275573	Cậu có vẻ chăm chú nhưng không thực sự nghe.
16808	Are you on the committee?	http://www.manythings.org/tatoeba	8961900	Bạn có ở trong hội đồng không?
16829	You should have refused his offer.	NULL	8996802	Đáng lẽ ra bạn nên từ chối lời đề nghị của anh ta.
16836	It is better for you to do it now.	NULL	510218	Làm điều đó ngay bây giờ thì sẽ tốt hơn cho bạn.
16858	Omit needless words!	NULL	836932	Đừng nói cái không cần thiết phải nói.
16927	Your hair really does look untidy.	NULL	1558420	Tóc của mày thật sự trông bù xù.
16967	I forget your telephone number.	http://www.manythings.org/tatoeba	9022319	Tôi đã quên mất số điện thoại của bạn rồi.
16969	May I use your phone?	http://www.manythings.org/tatoeba	9735537	Cho tôi mượn cái điện thoại của bạn có được không?
17084	Compared with yours, my car is small.	http://www.manythings.org/tatoeba	836941	So với chiếc xe của anh, xe tôi nhỏ hơn.
17091	Your question is not relevant to the subject.	http://www.manythings.org/tatoeba	3468372	Câu hỏi của bạn không liên quan gì đến chủ đề.
17096	May I borrow your dictionary?	http://www.manythings.org/tatoeba	9013876	Tôi mượn cuốn từ điển của bạn có được không?
17144	Your essay has some mistakes, but as a whole it is very good.	NULL	1542939	Bài luận của bạn có vài lỗi, nhưng tổng thể thì làm rất tốt.
17188	Do as you like.	http://www.manythings.org/tatoeba	9012124	Bạn thích làm gì thì làm đi!
17198	I know what you mean.	http://www.manythings.org/tatoeba	8989611	Tôi hiểu ý bạn.
17222	I can not make out at all what you say.	NULL	1543747	Tôi chẳng hiểu bạn nói gì hết.
17229	While I see what you say, I can't accept your offer.	NULL	9812387	Tôi hiểu ý bạn, nhưng tôi không thể chấp nhận lời đề nghị của bạn.
17327	Your idea sounds like a good one.	http://www.manythings.org/tatoeba	9205654	Ý kiến của bạn nghe được đấy nhỉ.
17401	I took your umbrella by mistake.	http://www.manythings.org/tatoeba	3486777	Tôi đã cầm nhầm cây dù của bạn.
17494	I want to see you again.	http://www.manythings.org/tatoeba	8978236	Tôi muốn được gặp lại bạn thêm một lần nữa.
17675	When will you complete the preparations?	http://www.manythings.org/tatoeba	4580337	Chừng nào cậu mới chuẩn bị xong?
17759	I cannot approve of your going out with him.	NULL	1563987	Tao không tán thành việc mày đi chơi với nó.
17840	I don't have as much money as you think.	http://www.manythings.org/tatoeba	1558382	Tôi không có nhiều tiền như bạn nghĩ.
17940	You're going to leave for London next Sunday, aren't you?	NULL	5175462	Bạn sẽ rời đến London thứ bảy tới có phải không?
17956	If you ask him again, he may change his mind.	NULL	893410	Nếu bạn nhờ anh ấy lần nữa, biết đâu anh ấy sẽ đổi ý.
